,number_1,number_2,intersect_loc,time+loc_15,target,time+log+angle
144,158500411793,158527521191,0.0,0,0,0
145,158500411793,158527685563,0.0,0,0,0
146,158500411793,158527784041,0.0,0,0,0
147,158500411793,158528250261,0.0,0,0,0
148,158500411793,158528414313,0.0,0,0,0
149,158500411793,158528533197,0.0,0,0,0
150,158500411793,158528680879,0.0,0,0,0
151,158500411793,158528694919,0.0,0,0,0
152,158500411793,158528710497,0.0,0,0,0
153,158500411793,158528849161,0.0,0,0,0
154,158500411793,158528849189,0.0,0,0,0
155,158500411793,158528850493,0.0,0,0,0
156,158500411793,158528850739,0.0,0,0,0
157,158500411793,158528850813,0.0,0,0,0
158,158500411793,158528850875,0.0,0,0,0
159,158500411793,158528852153,0.0,0,0,0
160,158500411793,158528861475,0.0,0,0,0
161,158500411793,158528861599,0.0,0,0,0
162,158500411793,158528861651,0.0,0,0,0
163,158500411793,158528861653,0.0,0,0,0
164,158500411793,158529025923,0.0,0,0,0
165,158500411793,158529027621,0.8666666666666667,2,1,0
166,158500411793,158529353319,0.0,0,0,0
167,158500411793,158529633307,0.0,0,0,0
168,158500411793,158529872369,0.0,0,0,0
169,158500411793,158529952561,0.0,0,0,0
170,158500411793,158530063945,0.0,0,0,0
171,158500411793,158530067653,0.0,0,0,0
172,158500411793,158530190011,0.0,0,0,0
173,158500411793,158530211425,0.0,0,0,0
174,158500411793,158530211457,0.0,0,0,0
175,158500411793,158530211533,0.0,0,0,0
176,158500411793,158530211607,0.0,0,0,0
177,158500411793,158530562675,0.0,0,0,0
178,158500411793,158530567031,0.0,0,0,0
179,158500411793,158530718775,0.0,0,0,0
180,158500411793,158530782111,0.0,0,0,0
181,158500411793,158530880373,0.0,0,0,0
182,158500411793,158530908771,0.0,0,0,0
183,158500411793,158530991939,0.0,0,0,0
184,158500411793,158531112773,0.0,0,0,0
185,158500411793,158531333125,0.0,0,0,0
186,158500411793,158531369679,0.0,0,0,0
187,158500411793,158531370233,0.0,0,0,0
188,158500411793,158531551379,0.0,0,0,0
189,158500411793,158531839153,0.0,0,0,0
190,158500411793,158532486825,0.0,0,0,0
191,158500411793,158533303379,0.0,0,0,0
192,158500411793,158533697379,0.0,0,0,0
193,158500411793,158533714541,0.0,0,0,0
194,158500411793,158533833951,0.0,0,0,0
195,158500411793,158534056291,0.0,0,0,0
196,158500411793,158534211089,0.0,0,0,0
197,158500411793,158534344291,0.0,0,0,0
198,158500411793,158534672079,0.0,0,0,0
199,158500411793,158535086725,0.0,0,0,0
200,158500411793,158535306035,0.0,0,0,0
201,158500411793,158535617183,0.0,0,0,0
202,158500411793,158535693543,0.0,0,0,0
203,158500411793,158535970759,0.0,0,0,0
204,158500411793,158535971159,0.0,0,0,0
205,158500411793,158536314173,0.0,0,0,0
206,158500411793,158536314175,0.0,0,0,0
207,158500411793,158536558521,0.0,0,0,0
208,158500411793,158536600757,0.0,0,0,0
209,158500411793,158536774107,0.0,0,0,0
210,158500411793,158536794911,0.0,0,0,0
211,158500411793,158536856225,0.0,0,0,0
212,158500411793,158537049775,0.0,0,0,0
213,158500411793,158537080635,0.0,0,0,0
214,158500411793,158537236155,0.0,0,0,0
215,158500411793,158537942677,0.0,0,0,0
216,158500411793,158537959439,0.0,0,0,0
217,158500411793,158538335547,0.0,0,0,0
218,158500411793,158538406629,0.0,0,0,0
219,158500411793,158538549041,0.0,0,0,0
220,158500411793,158538687443,0.0,0,0,0
221,158500411793,158538745393,0.0,0,0,0
222,158500411793,158539452269,0.0,0,0,0
223,158500411793,158539469491,0.0,0,0,0
224,158500411793,158539784377,0.0,0,0,0
225,158500411793,158590054303,0.0,0,0,0
226,158500411793,158590248503,0.0,0,0,0
227,158500411793,158590671749,0.0,0,0,0
228,158500411793,158591031001,0.0,0,0,0
229,158500411793,158591619013,0.0,0,0,0
230,158500411793,158598060279,0.0,0,0,0
231,158500411793,158598102309,0.0,0,0,0
232,158500411793,158598235811,0.0,0,0,0
233,158500411793,158598743649,0.0,0,0,0
234,158500411793,158598992329,0.0,6,0,0
235,158500411793,158599337515,0.0,0,0,0
236,158500411793,158599409443,0.0,0,0,0
237,158500411793,158599593211,0.0,0,0,0
238,158500411793,158599703973,0.0,0,0,0
239,158500437133,158500611579,0.0,0,0,0
240,158500437133,158500670731,0.0,0,0,0
241,158500437133,158500730293,0.0,0,0,0
242,158500437133,158500730487,0.0,0,0,0
243,158500437133,158500832267,0.0,0,0,0
244,158500437133,158500941403,0.0,0,0,0
245,158500437133,158501037171,0.0,0,0,0
246,158500437133,158501551109,0.0,0,0,0
247,158500437133,158501557263,0.0,0,0,0
248,158500437133,158502336809,0.0,0,0,0
249,158500437133,158502683611,0.0,0,0,0
250,158500437133,158502911917,0.0,0,0,0
251,158500437133,158503439635,0.0,0,0,0
252,158500437133,158503476701,0.0,0,0,0
253,158500437133,158503536671,0.0,0,0,0
254,158500437133,158503655953,0.0,0,0,0
255,158500437133,158503697375,0.0,0,0,0
256,158500437133,158503800973,0.0,0,0,0
257,158500437133,158503845079,0.0,0,0,0
258,158500437133,158503851673,0.0,0,0,0
259,158500437133,158503892443,0.0,0,0,0
260,158500437133,158504104657,0.0,0,0,0
261,158500437133,158504189539,0.0,0,0,0
262,158500437133,158504562579,0.0,0,0,0
263,158500437133,158505222935,0.0,0,0,0
264,158500437133,158505407647,0.0,0,0,0
265,158500437133,158505653139,0.0,0,0,0
266,158500437133,158505653213,0.0,0,0,0
267,158500437133,158506086437,0.0,0,0,0
268,158500437133,158506092285,0.0,0,0,0
269,158500437133,158506490105,0.0,0,0,0
270,158500437133,158506598841,0.0,0,0,0
271,158500437133,158506811071,0.5714285714285714,7,1,0
272,158500437133,158507025965,0.0,0,0,0
273,158500437133,158507135235,0.0,0,0,0
274,158500437133,158507158161,0.0,0,0,0
275,158500437133,158507183223,0.0,0,0,0
276,158500437133,158507531557,0.0,0,0,0
277,158500437133,158507587401,0.0,0,0,0
278,158500437133,158507606357,0.0,0,0,0
279,158500437133,158507689477,0.0,0,0,0
280,158500437133,158508364921,0.0,0,0,0
281,158500437133,158508364923,0.0,0,0,0
282,158500437133,158508415291,0.0,0,0,0
283,158500437133,158508437897,0.0,0,0,0
284,158500437133,158508570305,0.0,0,0,0
285,158500437133,158508828513,0.0,0,0,0
286,158500437133,158508828521,0.0,0,0,0
287,158500437133,158509296887,0.0,0,0,0
288,158500437133,158510090027,0.0,0,0,0
289,158500437133,158510912383,0.0,0,0,0
290,158500437133,158514064335,0.0,0,0,0
291,158500437133,158514064369,0.0,0,0,0
292,158500437133,158514202267,0.0,0,0,0
293,158500437133,158514202411,0.0,0,0,0
294,158500437133,158514437601,0.0,0,0,0
295,158500437133,158515580887,0.0,0,0,0
296,158500437133,158515581635,0.0,0,0,0
297,158500437133,158515590685,0.0,0,0,0
298,158500437133,158515687371,0.0,0,0,0
299,158500437133,158515687709,0.0,0,0,0
300,158500437133,158515729817,0.0,0,0,0
301,158500437133,158515886411,0.0,0,0,0
302,158500437133,158516086365,0.0,0,0,0
303,158500437133,158516497707,0.0,0,0,0
304,158500437133,158516597249,0.0,0,0,0
305,158500437133,158516637869,0.0,0,0,0
306,158500437133,158516797249,0.0,0,0,0
307,158500437133,158516799767,0.0,0,0,0
308,158500437133,158516882001,0.0,0,0,0
309,158500437133,158516995351,0.0,0,0,0
310,158500437133,158516997599,0.0,0,0,0
311,158500437133,158517166011,0.0,0,0,0
312,158500437133,158517520405,0.0,0,0,0
313,158500437133,158517547861,0.0,0,0,0
314,158500437133,158517840695,0.0,0,0,0
315,158500437133,158520030347,0.0,0,0,0
316,158500437133,158520675947,0.0,0,0,0
317,158500437133,158520756013,0.0,0,0,0
318,158500437133,158520806509,0.0,0,0,0
319,158500437133,158520842209,0.0,0,0,0
320,158500437133,158520843211,0.0,0,0,0
321,158500437133,158520883527,0.0,0,0,0
322,158500437133,158521057825,0.0,0,0,0
323,158500437133,158521139133,0.0,0,0,0
324,158500437133,158521231333,0.0,0,0,0
325,158500437133,158521241823,0.0,0,0,0
326,158500437133,158521282171,0.0,0,0,0
327,158500437133,158521754357,0.0,0,0,0
328,158500437133,158521773577,0.0,0,0,0
329,158500437133,158522134689,0.0,0,0,0
330,158500437133,158522134783,0.0,0,0,0
331,158500437133,158522171733,0.0,0,0,0
332,158500437133,158522426187,0.0,0,0,0
333,158500437133,158522529493,0.0,0,0,0
334,158500437133,158522532707,0.0,0,0,0
335,158500437133,158522566517,0.0,0,0,0
336,158500437133,158522679977,0.0,0,0,0
337,158500437133,158522775359,0.0,0,0,0
338,158500437133,158522775393,0.0,0,0,0
339,158500437133,158522835021,0.0,0,0,0
340,158500437133,158522930839,0.0,0,0,0
341,158500437133,158522944879,0.0,0,0,0
342,158500437133,158523242175,0.0,0,0,0
343,158500437133,158523272017,0.0,0,0,0
344,158500437133,158523272037,0.0,0,0,0
345,158500437133,158523324811,0.0,0,0,0
346,158500437133,158523696303,0.0,0,0,0
347,158500437133,158524002695,0.0,0,0,0
348,158500437133,158524011011,0.0,0,0,0
349,158500437133,158524011019,0.0,0,0,0
350,158500437133,158524011021,0.0,0,0,0
351,158500437133,158524011029,0.0,0,0,0
352,158500437133,158524011043,0.0,0,0,0
353,158500437133,158524011325,0.0,0,0,0
354,158500437133,158524011355,0.0,0,0,0
355,158500437133,158524417875,0.0,0,0,0
356,158500437133,158524891611,0.0,0,0,0
357,158500437133,158524898803,0.0,0,0,0
358,158500437133,158524968365,0.0,0,0,0
359,158500437133,158525418999,0.0,0,0,0
360,158500437133,158525436943,0.0,0,0,0
361,158500437133,158525436983,0.0,0,0,0
362,158500437133,158525444655,0.0,0,0,0
363,158500437133,158525537939,0.0,0,0,0
364,158500437133,158525734415,0.0,0,0,0
365,158500437133,158525739649,0.0,0,0,0
366,158500437133,158525746715,0.0,0,0,0
367,158500437133,158525778735,0.0,0,0,0
368,158500437133,158526252825,0.0,0,0,0
369,158500437133,158526303217,0.0,0,0,0
370,158500437133,158526325669,0.0,0,0,0
371,158500437133,158526470823,0.0,0,0,0
372,158500437133,158526548205,0.0,0,0,0
373,158500437133,158526548239,0.0,0,0,0
374,158500437133,158526742489,0.0,0,0,0
375,158500437133,158526768253,0.0,0,0,0
376,158500437133,158526820167,0.0,0,0,0
377,158500437133,158526876459,0.0,0,0,0
378,158500437133,158527014991,0.0,0,0,0
379,158500437133,158527183389,0.0,0,0,0
380,158500437133,158527185851,0.0,0,0,0
381,158500437133,158527501713,0.0,0,0,0
382,158500437133,158527521191,0.0,0,0,0
383,158500437133,158527685563,0.0,0,0,0
384,158500437133,158527784041,0.0,0,0,0
385,158500437133,158528250261,0.0,0,0,0
386,158500437133,158528414313,0.0,0,0,0
387,158500437133,158528533197,0.0,0,0,0
388,158500437133,158528680879,0.0,0,0,0
389,158500437133,158528694919,0.0,0,0,0
390,158500437133,158528710497,0.0,0,0,0
391,158500437133,158528849161,0.0,0,0,0
392,158500437133,158528849189,0.0,0,0,0
393,158500437133,158528850493,0.0,0,0,0
394,158500437133,158528850739,0.0,0,0,0
395,158500437133,158528850813,0.0,0,0,0
396,158500437133,158528850875,0.0,0,0,0
397,158500437133,158528852153,0.0,2,0,0
398,158500437133,158528861475,0.0,2,0,0
399,158500437133,158528861599,0.0,0,0,0
400,158500437133,158528861651,0.0,0,0,0
401,158500437133,158528861653,0.0,0,0,0
402,158500437133,158529025923,0.0,0,0,0
403,158500437133,158529027621,0.0,0,0,0
404,158500437133,158529353319,0.0,0,0,0
405,158500437133,158529633307,0.0,0,0,0
406,158500437133,158529872369,0.0,0,0,0
407,158500437133,158529952561,0.0,1,0,0
408,158500437133,158530063945,0.0,0,0,0
409,158500437133,158530067653,0.0,0,0,0
410,158500437133,158530190011,0.0,0,0,0
411,158500437133,158530211425,0.0,0,0,0
412,158500437133,158530211457,0.0,0,0,0
413,158500437133,158530211533,0.0,0,0,0
414,158500437133,158530211607,0.0,0,0,0
415,158500437133,158530562675,0.0,0,0,0
416,158500437133,158530567031,0.0,0,0,0
417,158500437133,158530718775,0.0,0,0,0
418,158500437133,158530782111,0.0,0,0,0
419,158500437133,158530880373,0.0,0,0,0
420,158500437133,158530908771,0.0,0,0,0
421,158500437133,158530991939,0.0,0,0,0
422,158500437133,158531112773,0.0,0,0,0
423,158500437133,158531333125,0.0,0,0,0
424,158500437133,158531369679,0.0,0,0,0
425,158500437133,158531370233,0.0,0,0,0
426,158500437133,158531551379,0.0,0,0,0
427,158500437133,158531839153,0.0,0,0,0
428,158500437133,158532486825,0.0,0,0,0
429,158500437133,158533303379,0.0,0,0,0
430,158500437133,158533697379,0.0,0,0,0
431,158500437133,158533714541,0.0,0,0,0
432,158500437133,158533833951,0.0,0,0,0
433,158500437133,158534056291,0.0,0,0,0
434,158500437133,158534211089,0.0,0,0,0
435,158500437133,158534344291,0.0,0,0,0
436,158500437133,158534672079,0.0,0,0,0
437,158500437133,158535086725,0.0,0,0,0
438,158500437133,158535306035,0.0,0,0,0
439,158500437133,158535617183,0.0,0,0,0
440,158500437133,158535693543,0.0,0,0,0
441,158500437133,158535970759,0.0,0,0,0
442,158500437133,158535971159,0.0,0,0,0
443,158500437133,158536314173,0.0,0,0,0
444,158500437133,158536314175,0.0,0,0,0
445,158500437133,158536558521,0.0,0,0,0
446,158500437133,158536600757,0.0,0,0,0
447,158500437133,158536774107,0.0,0,0,0
448,158500437133,158536794911,0.0,0,0,0
449,158500437133,158536856225,0.0,0,0,0
450,158500437133,158537049775,0.0,0,0,0
451,158500437133,158537080635,0.0,0,0,0
452,158500437133,158537236155,0.0,0,0,0
453,158500437133,158537942677,0.0,0,0,0
454,158500437133,158537959439,0.0,0,0,0
455,158500437133,158538335547,0.0,0,0,0
456,158500437133,158538406629,0.0,0,0,0
457,158500437133,158538549041,0.0,0,0,0
458,158500437133,158538687443,0.0,0,0,0
459,158500437133,158538745393,0.0,0,0,0
460,158500437133,158539452269,0.0,0,0,0
461,158500437133,158539469491,0.0,0,0,0
462,158500437133,158539784377,0.0,0,0,0
463,158500437133,158590054303,0.0,0,0,0
464,158500437133,158590248503,0.0,0,0,0
465,158500437133,158590671749,0.0,0,0,0
466,158500437133,158591031001,0.0,0,0,0
467,158500437133,158591619013,0.0,0,0,0
468,158500437133,158598060279,0.0,0,0,0
469,158500437133,158598102309,0.0,0,0,0
470,158500437133,158598235811,0.0,5,0,0
471,158500437133,158598743649,0.0,0,0,0
472,158500437133,158598992329,0.0,0,0,0
473,158500437133,158599337515,0.0,0,0,0
474,158500437133,158599409443,0.0,0,0,0
475,158500437133,158599593211,0.0,0,0,0
476,158500437133,158599703973,0.0,0,0,0
477,158500611579,158500670731,0.0,0,0,0
478,158500611579,158500730293,0.0,0,0,0
479,158500611579,158500730487,0.0,0,0,0
480,158500611579,158500832267,0.0,0,0,0
481,158500611579,158500941403,0.0,0,0,0
482,158500611579,158501037171,0.0,0,0,0
483,158500611579,158501551109,0.0,0,0,0
484,158500611579,158501557263,0.0,0,0,0
485,158500611579,158502336809,0.0,0,0,0
486,158500611579,158502683611,0.0,0,0,0
487,158500611579,158502911917,0.0,0,0,0
488,158500611579,158503439635,0.0,0,0,0
489,158500611579,158503476701,0.0,0,0,0
490,158500611579,158503536671,0.0,0,0,0
491,158500611579,158503655953,0.0,0,0,0
492,158500611579,158503697375,0.0,0,0,0
493,158500611579,158503800973,0.0,0,0,0
494,158500611579,158503845079,0.0,0,0,0
495,158500611579,158503851673,0.0,0,0,0
496,158500611579,158503892443,0.0,0,0,0
497,158500611579,158504104657,0.0,0,0,0
498,158500611579,158504189539,0.0,0,0,0
499,158500611579,158504562579,0.0,0,0,0
500,158500611579,158505222935,0.0,0,0,0
501,158500611579,158505407647,0.0,0,0,0
502,158500611579,158505653139,0.0,0,0,0
503,158500611579,158505653213,0.0,0,0,0
504,158500611579,158506086437,0.0,0,0,0
505,158500611579,158506092285,0.0,0,0,0
506,158500611579,158506490105,0.0,0,0,0
507,158500611579,158506598841,0.0,0,0,0
508,158500611579,158506811071,0.0,0,0,0
509,158500611579,158507025965,0.0,0,0,0
510,158500611579,158507135235,0.0,0,0,0
511,158500611579,158507158161,0.0,0,0,0
512,158500611579,158507183223,0.0,0,0,0
513,158500611579,158507531557,0.0,0,0,0
514,158500611579,158507587401,0.0,0,0,0
515,158500611579,158507606357,0.0,0,0,0
516,158500611579,158507689477,0.0,0,0,0
517,158500611579,158508364921,0.0,0,0,0
518,158500611579,158508364923,0.0,0,0,0
519,158500611579,158508415291,0.0,0,0,0
520,158500611579,158508437897,0.0,0,0,0
521,158500611579,158508570305,0.0,0,0,0
522,158500611579,158508828513,0.0,0,0,0
523,158500611579,158508828521,0.0,0,0,0
524,158500611579,158509296887,0.0,0,0,0
525,158500611579,158510090027,0.0,0,0,0
526,158500611579,158510912383,0.0,0,0,0
527,158500611579,158514064335,0.0,0,0,0
528,158500611579,158514064369,0.0,0,0,0
529,158500611579,158514202267,0.0,0,0,0
530,158500611579,158514202411,0.0,0,0,0
531,158500611579,158514437601,0.0,0,0,0
532,158500611579,158515580887,0.0,0,0,0
533,158500611579,158515581635,0.0,0,0,0
534,158500611579,158515590685,0.0,0,0,0
535,158500611579,158515687371,0.0,0,0,0
536,158500611579,158515687709,0.0,0,0,0
537,158500611579,158515729817,0.0,0,0,0
538,158500611579,158515886411,0.0,0,0,0
539,158500611579,158516086365,0.0,0,0,0
540,158500611579,158516497707,0.0,0,0,0
541,158500611579,158516597249,0.0,0,0,0
542,158500611579,158516637869,0.0,0,0,0
543,158500611579,158516797249,0.0,0,0,0
544,158500611579,158516799767,0.0,0,0,0
545,158500611579,158516882001,0.0,0,0,0
546,158500611579,158516995351,0.0,0,0,0
547,158500611579,158516997599,0.0,0,0,0
548,158500611579,158517166011,0.0,0,0,0
549,158500611579,158517520405,0.0,0,0,0
550,158500611579,158517547861,0.0,0,0,0
551,158500611579,158517840695,0.0,0,0,0
552,158500611579,158520030347,0.0,0,0,0
553,158500611579,158520675947,0.0,0,0,0
554,158500611579,158520756013,0.0,0,0,0
555,158500611579,158520806509,0.0,0,0,0
556,158500611579,158520842209,0.0,0,0,0
557,158500611579,158520843211,0.0,0,0,0
558,158500611579,158520883527,0.0,0,0,0
559,158500611579,158521057825,0.0,0,0,0
560,158500611579,158521139133,0.0,0,0,0
561,158500611579,158521231333,0.0,0,0,0
562,158500611579,158521241823,0.0,0,0,0
563,158500611579,158521282171,0.0,0,0,0
564,158500611579,158521754357,0.0,0,0,0
565,158500611579,158521773577,0.0,0,0,0
566,158500611579,158522134689,0.0,0,0,0
567,158500611579,158522134783,0.0,0,0,0
568,158500611579,158522171733,0.0,0,0,0
569,158500611579,158522426187,0.0,0,0,0
570,158500611579,158522529493,0.0,0,0,0
571,158500611579,158522532707,0.0,0,0,0
572,158500611579,158522566517,0.0,0,0,0
573,158500611579,158522679977,0.0,0,0,0
574,158500611579,158522775359,0.0,0,0,0
575,158500611579,158522775393,0.0,0,0,0
576,158500611579,158522835021,0.0,0,0,0
577,158500611579,158522930839,0.0,0,0,0
578,158500611579,158522944879,0.0,0,0,0
579,158500611579,158523242175,0.0,0,0,0
580,158500611579,158523272017,0.0,0,0,0
581,158500611579,158523272037,0.0,0,0,0
582,158500611579,158523324811,0.0,0,0,0
583,158500611579,158523696303,0.0,0,0,0
584,158500611579,158524002695,0.0,0,0,0
585,158500611579,158524011011,0.0,0,0,0
586,158500611579,158524011019,0.0,0,0,0
587,158500611579,158524011021,0.0,0,0,0
588,158500611579,158524011029,0.0,0,0,0
589,158500611579,158524011043,0.0,0,0,0
590,158500611579,158524011325,0.0,0,0,0
591,158500611579,158524011355,0.0,0,0,0
592,158500611579,158524417875,0.0,0,0,0
593,158500611579,158524891611,0.0,0,0,0
594,158500611579,158524898803,0.0,0,0,0
595,158500611579,158524968365,0.0,0,0,0
596,158500611579,158525418999,0.0,0,0,0
597,158500611579,158525436943,0.0,0,0,0
598,158500611579,158525436983,0.0,0,0,0
599,158500611579,158525444655,0.0,0,0,0
600,158500611579,158525537939,0.0,0,0,0
601,158500611579,158525734415,0.0,0,0,0
602,158500611579,158525739649,0.0,0,0,0
603,158500611579,158525746715,0.0,0,0,0
604,158500611579,158525778735,0.0,0,0,0
605,158500611579,158526252825,0.0,0,0,0
606,158500611579,158526303217,0.0,0,0,0
607,158500611579,158526325669,0.0,0,0,0
608,158500611579,158526470823,0.0,0,0,0
609,158500611579,158526548205,0.0,0,0,0
610,158500611579,158526548239,0.0,0,0,0
611,158500611579,158526742489,0.0,0,0,0
612,158500611579,158526768253,0.0,0,0,0
613,158500611579,158526820167,0.0,0,0,0
614,158500611579,158526876459,0.0,0,0,0
615,158500611579,158527014991,0.0,0,0,0
616,158500611579,158527183389,0.0,0,0,0
617,158500611579,158527185851,0.0,0,0,0
618,158500611579,158527501713,0.0,0,0,0
619,158500611579,158527521191,0.0,0,0,0
620,158500611579,158527685563,0.0,0,0,0
621,158500611579,158527784041,0.0,0,0,0
622,158500611579,158528250261,0.0,0,0,0
623,158500611579,158528414313,0.0,0,0,0
624,158500611579,158528533197,0.0,0,0,0
625,158500611579,158528680879,0.0,0,0,0
626,158500611579,158528694919,0.0,0,0,0
627,158500611579,158528710497,0.0,0,0,0
628,158500611579,158528849161,0.0,0,0,0
629,158500611579,158528849189,0.0,0,0,0
630,158500611579,158528850493,0.0,0,0,0
631,158500611579,158528850739,0.0,0,0,0
632,158500611579,158528850813,0.0,0,0,0
