,Accommodation,City Life,Clubs and Societies,Course and Lecturers,Facilities,Job Prospects,OVERALL UNIVERSITY RATING,Student Support,Students' Union,Uni Facilities,_id,college,date
2027,3.8051192553810353,3.0,1.0,3,4.005865102639296,5.0,4,4,4.0,5.0,5c75dd26c0bfe17384b5184c,Edinburgh Napier University,Feb 19
2028,3.8051192553810353,4.0,3.7542785366619564,4,4.005865102639296,5.0,4,4,3.7063261752756818,3.0,5c75dd26c0bfe17384b51855,University of Sussex,Feb 19
2029,5.0,5.0,5.0,4,4.005865102639296,4.0,4,4,5.0,5.0,5c75dd26c0bfe17384b5185f,University of Sussex,Feb 19
2030,3.8051192553810353,4.0,3.7542785366619564,3,4.005865102639296,5.0,4,4,3.7063261752756818,4.0,5c75dd28c0bfe17384b51868,University of Sussex,Feb 19
2031,3.8051192553810353,4.0,3.0,3,4.005865102639296,2.0,4,3,3.0,4.0,5c75dd28c0bfe17384b51871,University of Strathclyde,Feb 19
2032,3.8051192553810353,4.0,5.0,4,4.005865102639296,4.0,4,4,3.0,4.0,5c75dd28c0bfe17384b5187a,University of Sussex,Feb 19
2033,3.8051192553810353,4.0,3.7542785366619564,4,4.005865102639296,5.0,3,5,3.7063261752756818,4.0,5c75dd28c0bfe17384b51883,University of Sussex,Feb 19
2034,5.0,5.0,1.0,3,4.005865102639296,5.0,4,5,3.0,4.0,5c75dd28c0bfe17384b5188d,Edinburgh Napier University,Feb 19
2035,3.8051192553810353,5.0,3.0,4,4.005865102639296,3.0,4,5,5.0,5.0,5c75dd28c0bfe17384b51896,University of Strathclyde,Feb 19
2036,3.8051192553810353,2.0,5.0,4,4.005865102639296,4.0,4,4,3.0,4.0,5c75dd28c0bfe17384b5189f,University of Hull,Feb 19
2037,3.8051192553810353,5.0,1.0,3,4.005865102639296,5.0,3,4,3.0,4.0,5c75dd28c0bfe17384b518a8,Edinburgh Napier University,Feb 19
2038,3.0,5.0,4.0,3,4.005865102639296,3.0,4,2,5.0,5.0,5c75dd28c0bfe17384b518b2,University of Sussex,Feb 19
2039,3.8051192553810353,1.0,3.0,2,4.005865102639296,2.0,2,3,4.0,2.0,5c75dd28c0bfe17384b518bb,Ulster University,Feb 19
2040,3.8051192553810353,5.0,3.7542785366619564,3,4.005865102639296,3.0,3,3,1.0,4.0,5c75dd2bc0bfe17384b518c4,Ulster University,Feb 19
2041,3.8051192553810353,4.0,3.7542785366619564,4,4.005865102639296,4.087822435512898,4,4,5.0,3.0,5c75dd2bc0bfe17384b518cd,University of Strathclyde,Feb 19
2042,3.8051192553810353,5.0,5.0,3,4.005865102639296,4.0,5,4,3.0,4.0,5c75dd2bc0bfe17384b518d6,University of Sussex,Feb 19
2043,3.8051192553810353,1.0,3.0,3,4.005865102639296,5.0,3,4,1.0,5.0,5c75dd2bc0bfe17384b518df,Ulster University,Feb 19
2044,3.8051192553810353,4.1052366565961735,5.0,4,4.005865102639296,4.0,4,4,4.0,5.0,5c75dd2bc0bfe17384b518e8,Ulster University,Feb 19
2045,3.8051192553810353,1.0,1.0,3,4.005865102639296,5.0,2,3,1.0,2.0,5c75dd2bc0bfe17384b518f1,Edinburgh Napier University,Feb 19
2046,5.0,5.0,1.0,5,4.005865102639296,5.0,5,4,2.0,3.0,5c75dd2bc0bfe17384b518fb,Ulster University,Feb 19
2047,3.8051192553810353,5.0,5.0,3,4.005865102639296,3.0,3,5,5.0,5.0,5c75dd2bc0bfe17384b51904,University of Sheffield,Feb 19
2048,3.8051192553810353,4.0,4.0,4,4.005865102639296,5.0,4,5,4.0,5.0,5c75dd2bc0bfe17384b5190d,Ulster University,Feb 19
2049,3.8051192553810353,5.0,3.0,4,4.005865102639296,5.0,4,5,4.0,3.0,5c75dd2bc0bfe17384b51916,University of Sussex,Feb 19
2050,3.8051192553810353,5.0,2.0,3,4.005865102639296,4.0,3,4,2.0,3.0,5c75dd2ec0bfe17384b5191f,Ulster University,Feb 19
2051,3.8051192553810353,5.0,2.0,5,4.005865102639296,3.0,4,3,4.0,3.0,5c75dd2ec0bfe17384b51928,University of Sussex,Feb 19
2052,3.8051192553810353,4.0,2.0,3,4.005865102639296,3.0,3,1,2.0,1.0,5c75dd2ec0bfe17384b51931,Ulster University,Feb 19
2053,3.8051192553810353,5.0,4.0,3,4.005865102639296,3.0,3,4,4.0,4.0,5c75dd2ec0bfe17384b5193a,Ulster University,Feb 19
2054,3.8051192553810353,1.0,3.0,3,4.005865102639296,5.0,4,4,1.0,3.0,5c75dd2ec0bfe17384b51943,Ulster University,Feb 19
2055,3.8051192553810353,5.0,3.0,3,4.005865102639296,4.0,4,4,3.0,4.0,5c75dd2ec0bfe17384b5194c,Ulster University,Feb 19
2056,3.8051192553810353,2.0,3.0,4,4.005865102639296,4.0,3,4,3.0,4.0,5c75dd2ec0bfe17384b51955,Ulster University,Feb 19
2057,3.8051192553810353,4.1052366565961735,3.7542785366619564,3,4.005865102639296,4.0,3,5,2.0,4.0,5c75dd2ec0bfe17384b5195e,Ulster University,Feb 19
2058,3.8051192553810353,5.0,3.7542785366619564,4,4.005865102639296,4.0,3,3,3.0,2.0,5c75dd2ec0bfe17384b51967,Ulster University,Feb 19
2059,3.8051192553810353,5.0,5.0,5,4.005865102639296,4.0,5,5,5.0,4.0,5c75dd2ec0bfe17384b51970,University of Sussex,Feb 19
2060,3.8051192553810353,5.0,3.0,3,4.005865102639296,4.0,4,5,1.0,3.0,5c75dd30c0bfe17384b51979,Ulster University,Feb 19
2061,3.8051192553810353,4.0,3.0,4,4.005865102639296,5.0,4,4,2.0,3.0,5c75dd30c0bfe17384b51982,Ulster University,Feb 19
2062,3.8051192553810353,5.0,3.7542785366619564,5,4.005865102639296,5.0,5,5,5.0,5.0,5c75dd30c0bfe17384b5198b,University of Strathclyde,Feb 19
2063,3.8051192553810353,5.0,3.0,4,4.005865102639296,5.0,4,5,5.0,3.0,5c75dd30c0bfe17384b51994,Ulster University,Feb 19
2064,3.0,5.0,1.0,4,4.005865102639296,5.0,4,2,1.0,5.0,5c75dd30c0bfe17384b5199e,Edinburgh Napier University,Feb 19
2065,3.8051192553810353,4.0,4.0,5,4.005865102639296,5.0,4,5,4.0,4.0,5c75dd30c0bfe17384b519a7,Ulster University,Feb 19
2066,3.8051192553810353,3.0,3.7542785366619564,4,4.005865102639296,4.0,4,4,3.7063261752756818,3.0,5c75dd30c0bfe17384b519b0,University of Strathclyde,Feb 19
2067,3.8051192553810353,4.0,3.7542785366619564,4,4.005865102639296,5.0,4,3,3.0,3.0,5c75dd30c0bfe17384b519b9,Ulster University,Feb 19
2068,3.8051192553810353,2.0,2.0,3,4.005865102639296,5.0,3,4,2.0,3.0,5c75dd30c0bfe17384b519c2,Ulster University,Feb 19
2069,3.8051192553810353,5.0,1.0,3,4.005865102639296,5.0,4,3,3.0,3.0,5c75dd30c0bfe17384b519cb,Edinburgh Napier University,Feb 19
2070,3.8051192553810353,3.0,3.0,4,4.005865102639296,5.0,2,3,1.0,3.0,5c75dd33c0bfe17384b519d4,Ulster University,Feb 19
2071,3.8051192553810353,4.0,4.0,3,4.005865102639296,3.0,3,4,1.0,2.0,5c75dd33c0bfe17384b519dd,University of Sussex,Feb 19
2072,3.8051192553810353,5.0,5.0,5,4.005865102639296,5.0,5,5,4.0,4.0,5c75dd33c0bfe17384b519e6,Ulster University,Feb 19
2073,3.8051192553810353,1.0,1.0,1,4.005865102639296,1.0,3,3,1.0,3.0,5c75dd33c0bfe17384b519ef,Edinburgh Napier University,Feb 19
2074,3.8051192553810353,3.0,3.0,4,4.005865102639296,5.0,4,4,3.0,4.0,5c75dd33c0bfe17384b519f8,Edinburgh Napier University,Feb 19
2075,3.8051192553810353,3.0,3.7542785366619564,3,4.005865102639296,4.0,4,5,3.7063261752756818,3.0,5c75dd33c0bfe17384b519ff,BIMM,Feb 19
2076,3.8051192553810353,3.0,4.0,4,4.005865102639296,5.0,4,5,4.0,5.0,5c75dd33c0bfe17384b51a08,Edinburgh Napier University,Feb 19
2077,3.8051192553810353,4.0,3.0,3,4.005865102639296,3.0,4,3,3.0,4.0,5c75dd33c0bfe17384b51a11,Edinburgh Napier University,Feb 19
2078,3.0,5.0,2.0,3,4.005865102639296,4.0,4,3,2.0,3.0,5c75dd33c0bfe17384b51a1b,Edinburgh Napier University,Feb 19
2079,3.8051192553810353,5.0,2.0,3,4.005865102639296,5.0,4,4,3.0,4.0,5c75dd33c0bfe17384b51a24,Edinburgh Napier University,Feb 19
2080,3.8051192553810353,4.0,4.0,4,4.005865102639296,4.0,4,5,4.0,5.0,5c75dd35c0bfe17384b51a2d,Edinburgh Napier University,Feb 19
2081,5.0,4.0,2.0,4,4.005865102639296,3.0,5,5,3.0,5.0,5c75dd35c0bfe17384b51a37,Leeds Arts University,Feb 19
2082,3.8051192553810353,4.0,1.0,3,4.005865102639296,3.0,4,4,3.0,4.0,5c75dd35c0bfe17384b51a40,Edinburgh Napier University,Feb 19
2083,3.8051192553810353,4.1052366565961735,4.0,4,4.005865102639296,4.0,3,3,3.0,4.0,5c75dd35c0bfe17384b51a49,University of Strathclyde,Feb 19
2084,3.8051192553810353,4.0,4.0,4,4.005865102639296,4.0,4,4,3.0,4.0,5c75dd35c0bfe17384b51a52,Edinburgh Napier University,Feb 19
2085,3.8051192553810353,3.0,3.0,3,4.005865102639296,3.0,3,3,2.0,3.0,5c75dd35c0bfe17384b51a5b,Edinburgh Napier University,Feb 19
2086,3.8051192553810353,5.0,3.0,4,4.005865102639296,1.0,5,3,3.0,5.0,5c75dd35c0bfe17384b51a64,University of Strathclyde,Feb 19
2087,5.0,5.0,3.0,2,4.005865102639296,4.0,3,4,4.0,4.0,5c75dd35c0bfe17384b51a6e,Edinburgh Napier University,Feb 19
2088,3.8051192553810353,5.0,3.0,4,4.005865102639296,5.0,4,3,3.0,5.0,5c75dd35c0bfe17384b51a77,University of Strathclyde,Feb 19
2089,3.8051192553810353,5.0,2.0,4,4.005865102639296,2.0,4,4,5.0,4.0,5c75dd35c0bfe17384b51a80,University of Strathclyde,Feb 19
2090,3.8051192553810353,5.0,3.0,4,4.005865102639296,4.0,4,4,3.0,5.0,5c75dd38c0bfe17384b51a89,Edinburgh Napier University,Feb 19
2091,3.8051192553810353,5.0,4.0,5,4.005865102639296,4.0,4,4,4.0,4.0,5c75dd38c0bfe17384b51a92,University of Strathclyde,Feb 19
2092,3.8051192553810353,5.0,4.0,4,4.005865102639296,5.0,4,4,3.0,4.0,5c75dd38c0bfe17384b51a9b,University of Strathclyde,Feb 19
2093,3.8051192553810353,5.0,3.0,4,4.005865102639296,3.0,4,5,2.0,3.0,5c75dd38c0bfe17384b51aa4,University of Sussex,Feb 19
2094,3.8051192553810353,4.0,3.7542785366619564,2,4.005865102639296,4.0,3,4,3.0,5.0,5c75dd38c0bfe17384b51aad,Ulster University,Feb 19
2095,3.8051192553810353,4.0,5.0,4,4.005865102639296,2.0,4,4,3.0,4.0,5c75dd38c0bfe17384b51ab6,Edinburgh Napier University,Feb 19
2096,3.8051192553810353,4.0,3.0,4,4.005865102639296,3.0,4,4,2.0,4.0,5c75dd38c0bfe17384b51abf,University of Strathclyde,Feb 19
2097,3.8051192553810353,5.0,4.0,4,4.005865102639296,4.0,4,3,3.0,4.0,5c75dd38c0bfe17384b51ac8,University of Sussex,Feb 19
2098,3.8051192553810353,4.0,3.0,3,4.005865102639296,5.0,4,4,4.0,4.0,5c75dd38c0bfe17384b51ad1,University of Strathclyde,Feb 19
2099,3.8051192553810353,4.0,3.0,4,4.005865102639296,3.0,3,3,3.0,3.0,5c75dd38c0bfe17384b51ada,Ulster University,Feb 19
2100,3.8051192553810353,5.0,4.0,4,4.005865102639296,4.0,4,3,3.0,4.0,5c75dd3bc0bfe17384b51ae3,University of Sussex,Feb 19
2101,3.8051192553810353,4.0,3.7542785366619564,3,4.005865102639296,4.0,3,4,3.0,4.0,5c75dd3bc0bfe17384b51aec,University of Strathclyde,Feb 19
2102,3.8051192553810353,4.0,5.0,3,4.005865102639296,4.0,2,5,4.0,4.0,5c75dd3bc0bfe17384b51af5,University of Sussex,Feb 19
2103,3.8051192553810353,3.0,3.0,3,4.005865102639296,5.0,3,3,1.0,1.0,5c75dd3bc0bfe17384b51afe,Ulster University,Feb 19
2104,3.8051192553810353,4.1052366565961735,4.0,3,4.005865102639296,4.0,4,3,4.0,3.0,5c75dd3bc0bfe17384b51b07,University of Strathclyde,Feb 19
2105,3.0,5.0,4.0,5,4.005865102639296,4.0,5,4,4.0,5.0,5c75dd3bc0bfe17384b51b11,University of Sussex,Feb 19
2106,3.8051192553810353,4.1052366565961735,4.0,5,4.005865102639296,5.0,3,3,5.0,2.0,5c75dd3bc0bfe17384b51b1a,Ulster University,Feb 19
2107,3.8051192553810353,4.1052366565961735,4.0,3,4.005865102639296,4.0,4,3,3.0,4.0,5c75dd3bc0bfe17384b51b23,Ulster University,Feb 19
2108,3.8051192553810353,5.0,5.0,4,4.005865102639296,3.0,4,4,4.0,4.0,5c75dd3bc0bfe17384b51b2c,University of Strathclyde,Feb 19
2109,2.0,4.0,4.0,3,4.005865102639296,5.0,4,5,4.0,4.0,5c75dd3bc0bfe17384b51b36,University of Sussex,Feb 19
2110,3.8051192553810353,5.0,1.0,4,4.005865102639296,4.0,4,3,4.0,3.0,5c75dd3ec0bfe17384b51b3f,University of Cumbria,Feb 19
2111,3.8051192553810353,4.0,3.0,3,4.005865102639296,3.0,4,4,3.0,5.0,5c75dd3ec0bfe17384b51b48,University of Strathclyde,Feb 19
2112,3.8051192553810353,4.0,5.0,5,4.005865102639296,5.0,5,4,4.0,4.0,5c75dd3ec0bfe17384b51b51,Nottingham Trent University,Feb 19
2113,3.0,5.0,3.0,3,4.005865102639296,4.0,4,4,3.7063261752756818,4.0,5c75dd3ec0bfe17384b51b5b,University of Sussex,Feb 19
2114,3.8051192553810353,5.0,4.0,3,4.005865102639296,5.0,3,4,4.0,5.0,5c75dd3ec0bfe17384b51b64,Ulster University,Feb 19
2115,3.8051192553810353,4.1052366565961735,3.7542785366619564,3,4.005865102639296,4.0,3,5,2.0,5.0,5c75dd3ec0bfe17384b51b6d,Ulster University,Feb 19
2116,3.8051192553810353,3.0,3.0,4,4.005865102639296,5.0,4,5,5.0,4.0,5c75dd3ec0bfe17384b51b76,Ulster University,Feb 19
2117,3.8051192553810353,4.0,4.0,4,4.005865102639296,4.0,4,4,4.0,4.0,5c75dd3ec0bfe17384b51b7f,University of Sussex,Feb 19
2118,3.8051192553810353,1.0,5.0,5,4.005865102639296,5.0,5,3,4.0,5.0,5c75dd3ec0bfe17384b51b88,University of Strathclyde,Feb 19
2119,3.8051192553810353,5.0,5.0,4,4.005865102639296,4.0,4,5,3.0,5.0,5c75dd3ec0bfe17384b51b91,University of Sussex,Feb 19
2120,3.8051192553810353,4.0,3.7542785366619564,4,4.005865102639296,3.0,4,5,5.0,4.0,5c75dd40c0bfe17384b51b9a,University of Strathclyde,Feb 19
2121,3.8051192553810353,4.0,4.0,5,4.005865102639296,5.0,4,5,2.0,3.0,5c75dd40c0bfe17384b51ba3,"St George's, University of London",Feb 19
2122,3.8051192553810353,4.1052366565961735,3.7542785366619564,3,4.005865102639296,4.0,4,5,3.0,5.0,5c75dd40c0bfe17384b51bac,University of Sussex,Feb 19
2123,5.0,4.0,5.0,5,4.005865102639296,5.0,4,4,3.0,3.0,5c75dd40c0bfe17384b51bb6,"St George's, University of London",Feb 19
2124,3.8051192553810353,5.0,3.0,2,4.005865102639296,2.0,5,4,3.0,3.0,5c75dd40c0bfe17384b51bbf,University of Sussex,Feb 19
2125,3.8051192553810353,4.1052366565961735,4.0,4,4.005865102639296,3.0,3,5,4.0,3.0,5c75dd40c0bfe17384b51bc8,Ulster University,Feb 19
2126,3.8051192553810353,5.0,5.0,4,4.005865102639296,3.0,4,4,3.0,4.0,5c75dd40c0bfe17384b51bd1,Ulster University,Feb 19
2127,3.8051192553810353,5.0,5.0,4,4.005865102639296,4.0,3,5,5.0,5.0,5c75dd40c0bfe17384b51bda,University of Sussex,Feb 19
2128,5.0,3.0,2.0,3,4.005865102639296,5.0,5,5,4.0,4.0,5c75dd40c0bfe17384b51be4,"St George's, University of London",Feb 19
2129,3.8051192553810353,4.0,5.0,4,4.005865102639296,3.0,4,3,5.0,5.0,5c75dd40c0bfe17384b51bed,University of Strathclyde,Feb 19
2130,3.8051192553810353,5.0,4.0,4,4.005865102639296,5.0,4,5,4.0,5.0,5c75dd43c0bfe17384b51bf6,Ulster University,Feb 19
2131,4.0,5.0,5.0,5,4.005865102639296,5.0,5,5,5.0,4.0,5c75dd43c0bfe17384b51c00,"St George's, University of London",Feb 19
2132,3.8051192553810353,5.0,2.0,4,4.005865102639296,4.0,4,5,5.0,5.0,5c75dd43c0bfe17384b51c09,Ulster University,Feb 19
2133,3.8051192553810353,4.0,3.0,5,4.005865102639296,5.0,5,5,3.0,5.0,5c75dd43c0bfe17384b51c12,Leeds Arts University,Feb 19
2134,3.8051192553810353,3.0,3.0,3,4.005865102639296,3.0,5,3,3.0,1.0,5c75dd43c0bfe17384b51c1b,Ulster University,Feb 19
2135,3.8051192553810353,4.1052366565961735,3.7542785366619564,4,4.005865102639296,5.0,4,3,3.7063261752756818,5.0,5c75dd43c0bfe17384b51c24,University of Sussex,Feb 19
2136,3.0,4.0,4.0,4,4.005865102639296,3.0,4,5,3.0,3.0,5c75dd43c0bfe17384b51c2e,University of Sussex,Feb 19
2137,3.8051192553810353,3.0,3.0,3,4.005865102639296,3.0,3,5,3.0,3.0,5c75dd43c0bfe17384b51c37,Ulster University,Feb 19
2138,3.8051192553810353,3.0,1.0,3,4.005865102639296,4.0,3,2,2.0,4.0,5c75dd43c0bfe17384b51c40,University of Sussex,Feb 19
2139,4.0,3.0,4.0,4,4.005865102639296,4.0,3,3,4.0,3.0,5c75dd43c0bfe17384b51c4a,"St George's, University of London",Feb 19
2140,4.0,4.0,2.0,3,4.005865102639296,3.0,3,4,3.0,3.0,5c75dd45c0bfe17384b51c54,"St George's, University of London",Feb 19
2141,3.8051192553810353,3.0,4.0,3,4.005865102639296,4.0,4,4,4.0,4.0,5c75dd45c0bfe17384b51c5d,University of Strathclyde,Feb 19
2142,3.8051192553810353,1.0,5.0,5,4.005865102639296,5.0,5,5,5.0,5.0,5c75dd45c0bfe17384b51c66,University of Strathclyde,Feb 19
2143,4.0,4.0,3.0,4,4.005865102639296,4.0,4,4,3.0,3.0,5c75dd45c0bfe17384b51c70,"St George's, University of London",Feb 19
2144,3.8051192553810353,4.1052366565961735,5.0,5,4.005865102639296,5.0,5,5,5.0,4.0,5c75dd45c0bfe17384b51c79,University of Strathclyde,Feb 19
2145,3.8051192553810353,5.0,3.0,3,4.005865102639296,5.0,4,4,3.7063261752756818,2.0,5c75dd45c0bfe17384b51c82,"St George's, University of London",Feb 19
2146,3.8051192553810353,4.0,5.0,4,4.005865102639296,4.0,4,3,4.0,3.0,5c75dd45c0bfe17384b51c8b,"St George's, University of London",Feb 19
2147,3.8051192553810353,4.1052366565961735,3.7542785366619564,4,4.0,1.0,4,4,3.7063261752756818,4.059789829689576,5c75dd45c0bfe17384b51c91,UCEN Manchester (The Manchester College),Feb 19
2148,3.8051192553810353,5.0,5.0,5,4.005865102639296,5.0,5,5,5.0,5.0,5c75dd45c0bfe17384b51c9a,University of Strathclyde,Feb 19
2149,4.0,3.0,3.0,4,4.005865102639296,4.0,4,3,4.0,4.0,5c75dd45c0bfe17384b51ca4,"St George's, University of London",Feb 19
2150,3.8051192553810353,5.0,3.7542785366619564,2,4.005865102639296,5.0,4,4,3.7063261752756818,4.0,5c75dd48c0bfe17384b51cad,University of Strathclyde,Feb 19
2151,3.8051192553810353,3.0,4.0,4,4.005865102639296,4.0,4,4,4.0,3.0,5c75dd48c0bfe17384b51cb6,Ulster University,Feb 19
2152,3.8051192553810353,4.0,4.0,4,4.005865102639296,4.0,4,4,3.0,5.0,5c75dd48c0bfe17384b51cbf,University of Sussex,Feb 19
2153,3.8051192553810353,4.0,3.7542785366619564,3,4.005865102639296,4.087822435512898,3,3,3.7063261752756818,5.0,5c75dd48c0bfe17384b51cc8,University of Sussex,Feb 19
2154,3.8051192553810353,3.0,5.0,3,4.005865102639296,4.0,2,4,5.0,4.0,5c75dd48c0bfe17384b51cd1,Ulster University,Feb 19
2155,4.0,5.0,4.0,3,4.005865102639296,3.0,4,3,4.0,4.0,5c75dd48c0bfe17384b51cdb,University of Sussex,Feb 19
2156,3.8051192553810353,4.1052366565961735,3.7542785366619564,5,5.0,5.0,5,5,3.7063261752756818,4.059789829689576,5c75dd48c0bfe17384b51ce1,UCEN Manchester (The Manchester College),Feb 19
2157,3.8051192553810353,4.0,4.0,3,4.005865102639296,3.0,3,4,3.0,3.0,5c75dd48c0bfe17384b51cea,University of Sussex,Feb 19
2158,3.8051192553810353,4.0,5.0,5,4.005865102639296,5.0,3,3,3.7063261752756818,5.0,5c75dd48c0bfe17384b51cf3,"St George's, University of London",Feb 19
2159,3.8051192553810353,4.0,3.0,4,4.005865102639296,4.0,4,5,4.0,4.0,5c75dd48c0bfe17384b51cfc,University of Sussex,Feb 19
2160,3.8051192553810353,4.1052366565961735,3.7542785366619564,1,3.0,3.0,1,2,3.7063261752756818,4.059789829689576,5c75dd4ac0bfe17384b51d02,UCEN Manchester (The Manchester College),Feb 19
2161,3.8051192553810353,5.0,5.0,3,4.005865102639296,4.0,4,3,4.0,5.0,5c75dd4ac0bfe17384b51d0b,University of Strathclyde,Feb 19
2162,3.8051192553810353,5.0,4.0,5,4.005865102639296,5.0,4,4,4.0,5.0,5c75dd4ac0bfe17384b51d14,University of Sussex,Feb 19
2163,3.8051192553810353,5.0,5.0,4,4.005865102639296,5.0,3,5,5.0,2.0,5c75dd4ac0bfe17384b51d1d,Ulster University,Feb 19
2164,3.8051192553810353,4.1052366565961735,3.7542785366619564,5,5.0,5.0,5,5,3.7063261752756818,4.059789829689576,5c75dd4ac0bfe17384b51d23,DN Colleges Group,Feb 19
2165,1.0,5.0,5.0,4,4.005865102639296,4.0,4,5,4.0,5.0,5c75dd4ac0bfe17384b51d2d,University of Sussex,Feb 19
2166,3.8051192553810353,5.0,3.0,2,4.005865102639296,3.0,3,3,1.0,4.0,5c75dd4ac0bfe17384b51d36,"St George's, University of London",Feb 19
2167,3.8051192553810353,1.0,2.0,3,4.005865102639296,3.0,2,5,3.7063261752756818,5.0,5c75dd4ac0bfe17384b51d3f,Ulster University,Feb 19
2168,1.0,4.0,3.0,3,4.005865102639296,4.0,3,3,4.0,3.0,5c75dd4ac0bfe17384b51d49,University of Sussex,Feb 19
2169,3.8051192553810353,5.0,5.0,4,4.005865102639296,4.0,5,3,4.0,4.0,5c75dd4ac0bfe17384b51d52,University of Sussex,Feb 19
2170,3.8051192553810353,4.0,4.0,3,4.005865102639296,3.0,3,4,3.0,3.0,5c75dd4dc0bfe17384b51d5b,University of Strathclyde,Feb 19
2171,2.0,4.0,5.0,5,4.005865102639296,3.0,4,5,5.0,4.0,5c75dd4dc0bfe17384b51d65,University of Sussex,Feb 19
2172,3.8051192553810353,3.0,3.0,3,4.005865102639296,2.0,4,4,4.0,5.0,5c75dd4dc0bfe17384b51d6e,"St George's, University of London",Feb 19
2173,3.8051192553810353,3.0,3.0,3,4.005865102639296,4.0,4,4,3.0,5.0,5c75dd4dc0bfe17384b51d77,University of Strathclyde,Feb 19
2174,3.8051192553810353,4.1052366565961735,3.7542785366619564,4,3.0,4.0,4,4,3.7063261752756818,4.059789829689576,5c75dd4dc0bfe17384b51d7d,UCEN Manchester (The Manchester College),Feb 19
2175,3.8051192553810353,4.0,4.0,3,4.005865102639296,4.0,3,4,3.0,4.0,5c75dd4dc0bfe17384b51d86,University of Sussex,Feb 19
2176,4.0,3.0,5.0,5,4.005865102639296,5.0,4,4,5.0,4.0,5c75dd4dc0bfe17384b51d90,University of Sussex,Feb 19
2177,3.8051192553810353,5.0,4.0,4,4.005865102639296,3.0,4,3,4.0,4.0,5c75dd4dc0bfe17384b51d99,University of Sussex,Feb 19
2178,3.8051192553810353,5.0,5.0,4,4.005865102639296,3.0,5,5,5.0,5.0,5c75dd4dc0bfe17384b51da2,University of Strathclyde,Feb 19
2179,3.8051192553810353,4.1052366565961735,3.7542785366619564,4,2.0,3.0,3,4,3.7063261752756818,4.059789829689576,5c75dd4dc0bfe17384b51da8,UCEN Manchester (The Manchester College),Feb 19
2180,4.0,4.0,3.0,4,4.005865102639296,4.0,4,5,4.0,5.0,5c75dd50c0bfe17384b51db2,University of Sussex,Feb 19
2181,4.0,5.0,4.0,3,4.005865102639296,3.0,4,4,4.0,3.0,5c75dd50c0bfe17384b51dbc,University of Sussex,Feb 19
2182,3.8051192553810353,3.0,5.0,4,4.005865102639296,5.0,4,4,4.0,4.0,5c75dd50c0bfe17384b51dc5,University of Strathclyde,Feb 19
2183,3.0,4.0,3.7542785366619564,4,4.005865102639296,3.0,4,5,4.0,5.0,5c75dd50c0bfe17384b51dcf,University of Sussex,Feb 19
2184,4.0,5.0,4.0,4,4.005865102639296,4.0,4,4,4.0,3.0,5c75dd50c0bfe17384b51dd9,"St George's, University of London",Feb 19
2185,3.8051192553810353,5.0,3.0,4,4.005865102639296,2.0,5,4,5.0,5.0,5c75dd50c0bfe17384b51de2,Ulster University,Feb 19
2186,4.0,4.0,3.7542785366619564,4,4.005865102639296,3.0,4,3,3.0,3.0,5c75dd50c0bfe17384b51dec,University of Sussex,Feb 19
2187,3.8051192553810353,5.0,4.0,4,4.005865102639296,5.0,4,5,5.0,3.0,5c75dd50c0bfe17384b51df5,"St George's, University of London",Feb 19
2188,3.8051192553810353,5.0,4.0,4,4.005865102639296,4.0,4,4,4.0,4.0,5c75dd50c0bfe17384b51dfe,University of Sussex,Feb 19
2189,3.8051192553810353,3.0,4.0,4,4.005865102639296,4.0,5,4,4.0,4.0,5c75dd50c0bfe17384b51e07,University of Strathclyde,Feb 19
2190,3.8051192553810353,3.0,4.0,3,4.005865102639296,5.0,3,4,3.0,2.0,5c75dd52c0bfe17384b51e10,Ulster University,Feb 19
2191,3.8051192553810353,4.0,3.0,4,4.005865102639296,5.0,4,4,5.0,4.0,5c75dd52c0bfe17384b51e19,"St George's, University of London",Feb 19
2192,3.8051192553810353,5.0,3.7542785366619564,4,4.005865102639296,5.0,5,5,4.0,4.0,5c75dd52c0bfe17384b51e22,Ulster University,Feb 19
2193,3.8051192553810353,5.0,3.0,4,4.005865102639296,4.0,4,4,4.0,4.0,5c75dd52c0bfe17384b51e2b,University of Sussex,Feb 19
2194,3.8051192553810353,5.0,3.7542785366619564,4,4.005865102639296,3.0,4,3,4.0,3.0,5c75dd52c0bfe17384b51e34,Ulster University,Feb 19
2195,3.8051192553810353,4.1052366565961735,3.7542785366619564,4,2.0,2.0,3,3,3.7063261752756818,4.059789829689576,5c75dd52c0bfe17384b51e3a,UCEN Manchester (The Manchester College),Feb 19
2196,3.8051192553810353,4.0,5.0,4,4.005865102639296,5.0,4,5,4.0,4.0,5c75dd52c0bfe17384b51e43,"St George's, University of London",Feb 19
2197,3.8051192553810353,4.0,2.0,3,4.005865102639296,2.0,4,3,1.0,1.0,5c75dd52c0bfe17384b51e4c,Ulster University,Feb 19
2198,3.8051192553810353,5.0,3.0,3,4.005865102639296,5.0,3,5,3.0,5.0,5c75dd52c0bfe17384b51e55,Ulster University,Feb 19
2199,3.8051192553810353,4.1052366565961735,3.7542785366619564,5,4.0,5.0,5,5,3.7063261752756818,4.059789829689576,5c75dd52c0bfe17384b51e5b,UCEN Manchester (The Manchester College),Feb 19
2200,3.8051192553810353,4.0,5.0,5,4.005865102639296,5.0,5,5,4.0,3.0,5c75dd55c0bfe17384b51e64,"St George's, University of London",Feb 19
