,x,y,key
215,-57.35061,-116.097404,2
216,36.022587,-62.05927,2
217,42.08169,-78.51053,2
218,-74.24888,-104.21482,2
219,-28.43404,-158.9115,2
220,-45.6062,-125.261024,2
221,-62.78451,-132.0936,2
222,-68.85487,-120.066696,2
223,-88.88134,-22.344599,2
224,-87.63785,-46.21857,2
225,10.947817,-43.35414,2
226,-85.59854,-34.236786,2
227,-65.88598,8.6047535,0
228,-1.6411583,-167.58429,2
229,-77.12032,-46.129288,2
230,-10.740553,-6.5946746,2
231,-86.11672,1.2221487,0
232,-9.226323,69.48711,0
233,-9.226323,69.48711,0
234,-67.19211,-47.1043,2
235,102.06623,24.499157,1
236,-9.226323,69.48711,0
237,-10.740553,-6.5946746,2
238,101.22999,155.97919,0
239,56.493935,-80.8002,1
240,128.2173,-66.57056,1
241,-7.4404845,-108.17006,2
242,4.219063,-85.95757,2
243,101.22999,155.97919,0
244,5.177998,-15.694107,2
245,-28.43404,-158.9115,2
246,-85.59854,-34.236786,2
247,123.072235,-51.640682,1
248,-10.740553,-6.5946746,2
249,-6.1592307,-94.883156,2
250,-138.63016,39.772617,0
251,104.31384,173.92174,0
252,-18.22094,-21.421627,2
253,-18.22094,-21.421627,2
254,-6.1592307,-94.883156,2
255,-47.784687,27.290823,0
256,-6.1592307,-94.883156,2
257,23.937641,-56.335922,2
258,-78.10457,-7.8520136,0
259,82.07052,-45.653145,1
260,28.369001,-51.72547,2
261,104.31384,173.92174,0
262,-49.982452,-144.08768,2
263,-85.59854,-34.236786,2
264,-23.734562,-147.15308,2
265,-35.239307,139.41603,0
266,-86.11672,1.2221487,0
267,56.346996,103.97208,0
268,-53.301003,-106.783775,2
269,-32.87486,-48.536865,2
270,-52.15056,-36.70142,2
271,-43.066044,-24.494038,2
272,-23.734562,-147.15308,2
273,-7.3650894,-62.72678,2
274,-87.63785,-46.21857,2
275,-58.551746,3.7200348,0
276,-36.243782,-44.755695,2
277,-57.35061,-116.097404,2
278,0.20446391,-50.191875,2
279,-6.1592307,-94.883156,2
280,-49.982452,-144.08768,2
281,-17.76318,-154.6822,2
282,-19.154444,-95.74065,2
283,-85.59854,-34.236786,2
284,5.177998,-15.694107,2
285,102.06623,24.499157,1
286,-10.740553,-6.5946746,2
287,-23.5874,79.39587,0
288,-49.982452,-144.08768,2
289,-10.740553,-6.5946746,2
290,-28.43404,-158.9115,2
291,-7.755924,-82.31991,2
292,4.219063,-85.95757,2
293,-28.43404,-158.9115,2
294,82.07052,-45.653145,1
295,46.804726,-69.095345,2
296,56.493935,-80.8002,1
297,-6.1592307,-94.883156,2
298,-56.600475,15.1997385,0
299,-67.19211,-47.1043,2
300,6.026476,-98.60355,2
301,6.026476,-98.60355,2
302,6.026476,-98.60355,2
303,-64.49113,-108.05588,2
304,-62.78451,-132.0936,2
305,-28.43404,-158.9115,2
306,-49.982452,-144.08768,2
307,-23.5874,79.39587,0
308,-89.523224,-10.136081,0
309,-4.1260905,-28.235971,2
310,-28.43404,-158.9115,2
311,102.06623,24.499157,1
312,36.022587,-62.05927,2
313,-6.1592307,-94.883156,2
314,-12.616615,-148.22592,2
315,35.91946,-52.48328,2
316,-6.1592307,-94.883156,2
317,102.06623,24.499157,1
318,1.5650963,-114.82849,2
319,4.2175136,-1.0808173,2
320,-18.22094,-21.421627,2
321,-49.982452,-144.08768,2
322,7.9748616,-108.1234,2
323,-4.1260905,-28.235971,2
324,-49.982452,-144.08768,2
325,-68.85487,-120.066696,2
326,-18.22094,-21.421627,2
327,-49.982452,-144.08768,2
328,7.9748616,-108.1234,2
329,104.31384,173.92174,0
330,-7.755924,-82.31991,2
331,-16.962372,-164.54053,2
332,104.31384,173.92174,0
333,-56.600475,15.1997385,0
334,-16.962372,-164.54053,2
335,5.177998,-15.694107,2
336,-6.999081,156.52086,0
337,-23.5874,79.39587,0
338,-86.11672,1.2221487,0
339,-7.4123497,134.67476,0
340,-23.5874,79.39587,0
341,56.469025,55.96768,1
342,-16.962372,-164.54053,2
343,-59.478935,-38.822712,2
344,-54.497803,-43.91132,2
345,-62.78451,-132.0936,2
346,12.812117,-50.677593,2
347,-68.85487,-120.066696,2
348,-36.333626,-18.452295,2
349,-68.85487,-120.066696,2
350,-23.5874,79.39587,0
351,-47.784687,27.290823,0
352,46.804726,-69.095345,2
353,-4.1260905,-28.235971,2
354,-23.734562,-147.15308,2
355,-7.4404845,-108.17006,2
356,10.947817,-43.35414,2
357,-19.154444,-95.74065,2
358,-86.11672,1.2221487,0
359,-23.5874,79.39587,0
360,-62.414757,-24.863348,2
361,-49.982452,-144.08768,2
362,89.67407,161.01633,0
363,-85.59854,-34.236786,2
364,-19.154444,-95.74065,2
365,-7.4404845,-108.17006,2
366,-49.982452,-144.08768,2
367,-62.78451,-132.0936,2
368,-8.489764,-157.16861,2
369,-10.740553,-6.5946746,2
370,36.022587,-62.05927,2
371,-28.43404,-158.9115,2
372,-10.740553,-6.5946746,2
373,-18.22094,-21.421627,2
374,54.41469,90.3212,0
375,-10.373737,-67.40465,2
376,56.493935,-80.8002,1
377,-17.736217,130.71909,0
378,-7.4404845,-108.17006,2
379,29.960403,-44.599262,2
380,104.31384,173.92174,0
381,-7.4404845,-108.17006,2
382,-86.11672,1.2221487,0
383,104.31384,173.92174,0
384,-10.740553,-6.5946746,2
385,5.177998,-15.694107,2
386,-85.59854,-34.236786,2
387,-27.7215,-171.06255,2
388,-23.5874,79.39587,0
389,-46.99045,-41.21373,2
390,-20.80067,158.83725,0
391,104.31384,173.92174,0
392,4.2175136,-1.0808173,2
393,104.31384,173.92174,0
394,-10.740553,-6.5946746,2
395,104.31384,173.92174,0
396,-4.1260905,-28.235971,2
397,-49.982452,-144.08768,2
398,-18.22094,-21.421627,2
399,36.022587,-62.05927,2
400,96.17123,3.2921262,1
401,72.8635,-44.142036,1
402,66.6424,-22.581589,1
403,-23.5874,79.39587,0
404,49.745544,34.38168,1
405,-87.28706,64.97813,0
406,104.31384,173.92174,0
407,79.83473,-35.70537,1
408,-23.5874,79.39587,0
409,216.79399,39.672527,1
410,60.938206,-18.072966,1
411,53.140198,66.93984,1
412,47.046604,74.96394,1
413,216.79399,39.672527,1
414,82.07052,-45.653145,1
415,128.2173,-66.57056,1
416,179.83032,16.36294,1
417,128.2173,-66.57056,1
418,64.89324,-84.840836,1
419,67.56885,-68.59553,1
420,164.91975,12.224072,1
421,187.71721,28.854055,1
422,128.2173,-66.57056,1
423,159.85999,20.78277,1
424,48.223034,56.075417,1
425,164.91975,12.224072,1
426,128.2173,-66.57056,1
427,-78.10457,-7.8520136,0
428,46.804726,-69.095345,2
429,169.70699,23.454865,1
430,216.79399,39.672527,1
431,128.2173,-66.57056,1
432,86.50641,179.04564,0
433,-10.740553,-6.5946746,2
434,81.02799,18.530785,1
435,128.2173,-66.57056,1
436,4.2175136,-1.0808173,2
437,-23.5874,79.39587,0
438,-23.5874,79.39587,0
439,81.02799,18.530785,1
440,104.31384,173.92174,0
441,104.31384,173.92174,0
442,216.79399,39.672527,1
443,36.022587,-62.05927,2
444,81.02799,18.530785,1
445,128.2173,-66.57056,1
446,216.79399,39.672527,1
447,128.2173,-66.57056,1
448,81.02799,18.530785,1
449,-86.11672,1.2221487,0
450,81.02799,18.530785,1
451,81.02799,18.530785,1
452,128.2173,-66.57056,1
453,-23.5874,79.39587,0
454,115.56224,-58.730717,1
455,56.493935,-80.8002,1
456,81.02799,18.530785,1
457,104.31384,173.92174,0
458,-6.1592307,-94.883156,2
459,81.02799,18.530785,1
460,104.31384,173.92174,0
461,101.22999,155.97919,0
462,76.790665,-62.44035,1
463,216.79399,39.672527,1
464,216.79399,39.672527,1
465,216.79399,39.672527,1
466,36.022587,-62.05927,2
467,179.83032,16.36294,1
468,164.91975,12.224072,1
469,75.604996,-74.32687,1
470,187.71721,28.854055,1
471,44.731735,39.694035,1
472,216.79399,39.672527,1
473,216.79399,39.672527,1
474,63.680416,84.96221,0
475,-10.740553,-6.5946746,2
476,79.83473,-35.70537,1
477,65.41725,-14.234968,1
478,58.022114,-68.95906,1
479,216.79399,39.672527,1
480,6.032435,154.68524,0
481,38.6374,104.4986,0
482,56.493935,-80.8002,1
483,81.02799,18.530785,1
484,56.469025,55.96768,1
485,-6.999081,156.52086,0
486,216.79399,39.672527,1
487,81.02799,18.530785,1
488,216.79399,39.672527,1
489,133.51082,-52.200367,1
490,49.714657,47.312798,1
491,216.79399,39.672527,1
492,-23.5874,79.39587,0
493,102.06623,24.499157,1
494,56.493935,-80.8002,1
495,179.83032,16.36294,1
496,143.7981,-67.87605,1
497,216.79399,39.672527,1
498,123.072235,-51.640682,1
499,76.790665,-62.44035,1
500,143.7981,-67.87605,1
501,216.79399,39.672527,1
502,104.31384,173.92174,0
503,169.70699,23.454865,1
504,44.029663,30.6801,1
505,102.06623,24.499157,1
506,-9.226323,69.48711,0
507,187.71721,28.854055,1
508,36.022587,-62.05927,2
509,187.71721,28.854055,1
510,-23.5874,79.39587,0
511,143.7981,-67.87605,1
512,216.79399,39.672527,1
513,216.79399,39.672527,1
514,216.79399,39.672527,1
515,143.7981,-67.87605,1
516,102.06623,24.499157,1
517,102.06623,24.499157,1
518,-18.22094,-21.421627,2
519,104.31384,173.92174,0
520,-6.1592307,-94.883156,2
521,56.493935,-80.8002,1
522,102.06623,24.499157,1
523,102.06623,24.499157,1
524,45.000492,85.0554,0
525,143.7981,-67.87605,1
526,-23.5874,79.39587,0
527,53.140198,66.93984,1
528,216.79399,39.672527,1
529,5.177998,-15.694107,2
530,-9.226323,69.48711,0
531,179.83032,16.36294,1
532,216.79399,39.672527,1
533,104.31384,173.92174,0
534,216.79399,39.672527,1
535,102.06623,24.499157,1
536,216.79399,39.672527,1
537,102.06623,24.499157,1
538,112.193596,-66.07693,1
539,110.00781,-4.4155483,1
540,102.06623,24.499157,1
541,-30.799023,27.340385,0
542,187.71721,28.854055,1
543,135.91333,-79.889755,1
544,187.71721,28.854055,1
545,104.31384,173.92174,0
546,187.71721,28.854055,1
547,69.14368,-76.96154,1
548,10.458296,94.3037,0
549,82.07052,-45.653145,1
550,143.7981,-67.87605,1
551,169.70699,23.454865,1
552,143.7981,-67.87605,1
553,179.83032,16.36294,1
554,216.79399,39.672527,1
555,135.91333,-79.889755,1
556,135.91333,-79.889755,1
557,144.55734,-54.069275,1
558,96.17123,3.2921262,1
559,144.55734,-54.069275,1
560,79.83473,-35.70537,1
561,-10.740553,-6.5946746,2
562,96.17123,3.2921262,1
563,187.71721,28.854055,1
564,-18.22094,-21.421627,2
565,76.790665,-62.44035,1
566,56.469025,55.96768,1
567,102.06623,24.499157,1
568,104.31384,173.92174,0
569,116.715675,-75.83504,1
570,102.06623,24.499157,1
571,4.2175136,-1.0808173,2
572,116.715675,-75.83504,1
573,102.06623,24.499157,1
574,104.31384,173.92174,0
575,49.745544,34.38168,1
576,56.493935,-80.8002,1
577,-115.09773,52.257977,0
578,116.715675,-75.83504,1
579,125.44025,-84.29088,1
580,23.596645,106.142136,0
581,102.06623,24.499157,1
582,71.03982,-18.31613,1
583,216.79399,39.672527,1
584,-23.5874,79.39587,0
585,-145.89307,32.225727,0
586,125.44025,-84.29088,1
587,172.81038,5.6677775,1
588,23.596645,106.142136,0
589,-115.09773,52.257977,0
590,-17.736217,130.71909,0
591,102.06623,24.499157,1
592,133.51082,-52.200367,1
593,146.43335,-82.12481,1
594,-138.63016,39.772617,0
595,104.31384,173.92174,0
596,-138.63016,39.772617,0
597,54.41469,90.3212,0
598,179.83032,16.36294,1
599,45.000492,85.0554,0
